Time (s),Pressure (mmHg)
8.508508508508509,80.75467404771351
8.518518518518519,80.68480598916535
8.528528528528529,80.6130796491217
8.538538538538539,80.53956185427872
8.548548548548549,80.46432823917151
8.558558558558559,80.38746251536253
8.568568568568569,80.30905571246076
8.578578578578579,80.22920539659376
8.588588588588589,80.14801487193175
8.598598598598599,80.0655923708024
8.608608608608609,79.98205023784232
8.618618618618619,79.89750411350468
8.62862862862863,79.81207212208673
8.63863863863864,79.72587406925521
8.64864864864865,79.63903065383617
8.65865865865866,79.55166269840022
8.66866866866867,79.46389040291501
8.67867867867868,79.37583262545961
8.68868868868869,79.28760619370003
8.6986986986987,79.19932525051438
8.70870870870871,79.1111006368343
8.71871871871872,79.02303931443608
8.72872872872873,78.93524383107562
8.73873873873874,78.84781183001554
8.74874874874875,78.76083560564614
8.75875875875876,78.67440170655323
8.76876876876877,78.58859058704118
8.77877877877878,78.50347630777685
8.78878878878879,78.4191262858862
8.7987987987988,78.33560109450784
8.80880880880881,78.25295431149165
8.81881881881882,78.1712324166261
8.82882882882883,78.09047473648705
8.83883883883884,78.01071343572481
8.84884884884885,77.93197355334748
8.85885885885886,77.85427308231597
8.86886886886887,77.77762309054417
8.87887887887888,77.7020278811927
8.88888888888889,77.62748518996288
8.8988988988989,77.55398641693345
8.90890890890891,77.48151689034249
8.91891891891892,77.41005615959573
8.92892892892893,77.33957831468523
8.93893893893894,77.2700523291241
8.94894894894895,77.20144242344836
8.95895895895896,77.13370844630158
8.96896896896897,77.06680627010373
8.97897897897898,77.00068819831175
8.98898898898899,76.9353033813039
8.998998998999,76.87059823796321
9.00900900900901,76.8065168800967
9.01901901901902,76.74300153690433
9.02902902902903,76.67999297680416
9.03903903903904,76.61743092402874
9.04904904904905,76.55525446752704
9.05905905905906,76.49340245983983
9.06906906906907,76.43181390375939
9.07907907907908,76.37042832473682
9.08908908908909,76.30918612716161
9.0990990990991,76.24802893280528
9.10910910910911,76.18689989989383
9.11911911911912,76.12574402145134
9.12912912912913,76.06450840173609
9.13913913913914,76.00314250977296
9.14914914914915,75.9415984091666
9.15915915915916,75.87983096356142
9.16916916916917,75.81779801729253
9.17917917917918,75.75546055094753
9.18918918918919,75.69278281173013
9.1991991991992,75.62973241868251
9.20920920920921,75.56628044298368
9.21921921921922,75.5024014636931
9.22922922922923,75.4380735994547
9.23923923923924,75.37327851681282
9.24924924924925,75.30800141591953
9.25925925925926,75.2422309945301
9.26926926926927,75.17595939129261
9.27927927927928,75.10918210943436
9.28928928928929,75.04189792203556
9.2992992992993,74.97410876015627
9.30930930930931,74.90581958514854
9.31931931931932,74.837038246539
9.32932932932933,74.76777532691152
9.33933933933934,74.69804397525064
9.34934934934935,74.62785973022915
9.35935935935936,74.55724033493364
9.36936936936937,74.48620554452354
9.37937937937938,74.41477692830978
9.38938938938939,74.34297766772106
9.3993993993994,74.27083235159927
9.40940940940941,74.19836677022924
9.41941941941942,74.12560770946486
9.42942942942943,74.05258274626304
9.43943943943944,73.97932004687914
9.44944944944945,73.90584816891445
9.45945945945946,73.83219586833643
9.46946946946947,73.75839191251968
9.47947947947948,73.6844649002767
9.48948948948949,73.61044308976676
9.4994994994995,73.53635423508683
9.50950950950951,73.46222543226189
9.51951951951952,73.38808297526457
9.52952952952953,73.3139522226055
9.53953953953954,73.23985747494609
9.54954954954955,73.16582186409809
9.55955955955956,73.09186725368563
9.56956956956957,73.01801415166055
9.57957957957958,72.94428163477643
9.58958958958959,72.87068728504636
9.5995995995996,72.79724713813012
9.60960960960961,72.72397564352157
9.61961961961962,72.65088563633519
9.62962962962963,72.57798832042319
9.63963963963964,72.50529326249179
9.64964964964965,72.43280839682646
9.65965965965966,72.36054004018186
9.66966966966967,72.28849291634411
9.67967967967968,72.21667018982876
9.68968968968969,72.14507350813984
9.6996996996997,72.07370305198182
9.70970970970971,72.00255759278875
9.71971971971972,71.93163455691187
9.72972972972973,71.86093009579031
9.73973973973974,71.79043916141593
9.74974974974975,71.72015558639751
9.75975975975976,71.65007216792606
9.76976976976977,71.58018075494584
9.77977977977978,71.51047233784212
9.78978978978979,71.44093713996791
9.7997997997998,71.37156471034695
9.80980980980981,71.30234401690899
9.81981981981982,71.23326353963579
9.82982982982983,71.16431136302162
9.83983983983984,71.09547526728069
9.84984984984985,71.02674281776488
9.85985985985986,70.95810145208837
9.86986986986987,70.88953856449119
9.87987987987988,70.82104158701067
9.88988988988989,70.75259806706805
9.8998998998999,70.68419574111691
9.90990990990991,70.61582260404006
9.91991991991992,70.54746697402227
9.92992992992993,70.47911755266688
9.93993993993994,70.41076348016453
9.94994994994995,70.34239438536314
9.95995995995996,70.27400043062687
9.96996996996997,70.20557235141156
9.97997997997998,70.13710149052046
9.98998998998999,70.06857982704132
10.0,70.0
